molecule_index,block_name,name,atoms,bonds
3556,Aromatase_inactives_new_003556,mol_003556,19,18
3557,Aromatase_inactives_new_003557,mol_003557,39,38
3558,Aromatase_inactives_new_003558,mol_003558,34,33
3559,Aromatase_inactives_new_003559,mol_003559,42,41
3560,Aromatase_inactives_new_003560,mol_003560,28,27
3561,Aromatase_inactives_new_003561,mol_003561,27,26
3562,Aromatase_inactives_new_003562,mol_003562,27,26
3563,Aromatase_inactives_new_003563,mol_003563,37,36
3564,Aromatase_inactives_new_003564,mol_003564,28,27
3565,Aromatase_inactives_new_003565,mol_003565,33,32
3566,Aromatase_inactives_new_003566,mol_003566,37,36
3567,Aromatase_inactives_new_003567,mol_003567,10,9
3568,Aromatase_inactives_new_003568,mol_003568,20,19
3569,Aromatase_inactives_new_003569,mol_003569,29,28
3570,Aromatase_inactives_new_003570,mol_003570,34,33
3571,Aromatase_inactives_new_003571,mol_003571,29,28
3572,Aromatase_inactives_new_003572,mol_003572,42,41
3573,Aromatase_inactives_new_003573,mol_003573,28,28
3574,Aromatase_inactives_new_003574,mol_003574,31,31
3575,Aromatase_inactives_new_003575,mol_003575,9,8
3576,Aromatase_inactives_new_003576,mol_003576,7,6
3577,Aromatase_inactives_new_003577,mol_003577,7,6
3578,Aromatase_inactives_new_003578,mol_003578,19,18
3579,Aromatase_inactives_new_003579,mol_003579,42,41
3580,Aromatase_inactives_new_003580,mol_003580,51,50
3581,Aromatase_inactives_new_003581,mol_003581,66,65
3582,Aromatase_inactives_new_003582,mol_003582,20,19
3583,Aromatase_inactives_new_003583,mol_003583,14,13
3584,Aromatase_inactives_new_003584,mol_003584,12,11
3585,Aromatase_inactives_new_003585,mol_003585,21,20
3586,Aromatase_inactives_new_003586,mol_003586,39,38
3587,Aromatase_inactives_new_003587,mol_003587,15,14
3588,Aromatase_inactives_new_003588,mol_003588,18,17
3589,Aromatase_inactives_new_003589,mol_003589,18,17
3590,Aromatase_inactives_new_003590,mol_003590,25,24
3591,Aromatase_inactives_new_003591,mol_003591,11,10
3592,Aromatase_inactives_new_003592,mol_003592,21,22
3593,Aromatase_inactives_new_003593,mol_003593,15,14
3594,Aromatase_inactives_new_003594,mol_003594,16,15
3595,Aromatase_inactives_new_003595,mol_003595,9,8
3596,Aromatase_inactives_new_003596,mol_003596,25,24
3597,Aromatase_inactives_new_003597,mol_003597,10,9
3598,Aromatase_inactives_new_003598,mol_003598,4,3
3599,Aromatase_inactives_new_003599,mol_003599,14,14
3600,Aromatase_inactives_new_003600,mol_003600,22,23
3601,Aromatase_inactives_new_003601,mol_003601,27,28
3602,Aromatase_inactives_new_003602,mol_003602,28,29
3603,Aromatase_inactives_new_003603,mol_003603,22,23
3604,Aromatase_inactives_new_003604,mol_003604,21,22
3605,Aromatase_inactives_new_003605,mol_003605,17,18
3606,Aromatase_inactives_new_003606,mol_003606,15,16
3607,Aromatase_inactives_new_003607,mol_003607,12,12
3608,Aromatase_inactives_new_003608,mol_003608,20,21
3609,Aromatase_inactives_new_003609,mol_003609,10,10
3610,Aromatase_inactives_new_003610,mol_003610,16,16
3611,Aromatase_inactives_new_003611,mol_003611,9,9
3612,Aromatase_inactives_new_003612,mol_003612,11,11
3613,Aromatase_inactives_new_003613,mol_003613,14,14
3614,Aromatase_inactives_new_003614,mol_003614,22,24
3615,Aromatase_inactives_new_003615,mol_003615,8,8
3616,Aromatase_inactives_new_003616,mol_003616,21,22
3617,Aromatase_inactives_new_003617,mol_003617,25,25
3618,Aromatase_inactives_new_003618,mol_003618,24,23
3619,Aromatase_inactives_new_003619,mol_003619,20,20
3620,Aromatase_inactives_new_003620,mol_003620,26,26
3621,Aromatase_inactives_new_003621,mol_003621,21,21
3622,Aromatase_inactives_new_003622,mol_003622,13,12
3623,Aromatase_inactives_new_003623,mol_003623,21,21
3624,Aromatase_inactives_new_003624,mol_003624,17,17
3625,Aromatase_inactives_new_003625,mol_003625,33,34
3626,Aromatase_inactives_new_003626,mol_003626,16,15
3627,Aromatase_inactives_new_003627,mol_003627,33,34
3628,Aromatase_inactives_new_003628,mol_003628,24,24
3629,Aromatase_inactives_new_003629,mol_003629,14,13
3630,Aromatase_inactives_new_003630,mol_003630,23,22
3631,Aromatase_inactives_new_003631,mol_003631,15,14
3632,Aromatase_inactives_new_003632,mol_003632,24,25
3633,Aromatase_inactives_new_003633,mol_003633,44,43
3634,Aromatase_inactives_new_003634,mol_003634,20,19
3635,Aromatase_inactives_new_003635,mol_003635,28,27
3636,Aromatase_inactives_new_003636,mol_003636,33,32
3637,Aromatase_inactives_new_003637,mol_003637,17,16
3638,Aromatase_inactives_new_003638,mol_003638,24,23
3639,Aromatase_inactives_new_003639,mol_003639,26,26
3640,Aromatase_inactives_new_003640,mol_003640,35,36
3641,Aromatase_inactives_new_003641,mol_003641,20,19
3642,Aromatase_inactives_new_003642,mol_003642,36,35
3643,Aromatase_inactives_new_003643,mol_003643,25,24
3644,Aromatase_inactives_new_003644,mol_003644,17,16
3645,Aromatase_inactives_new_003645,mol_003645,23,23
3646,Aromatase_inactives_new_003646,mol_003646,43,42
3647,Aromatase_inactives_new_003647,mol_003647,21,20
3648,Aromatase_inactives_new_003648,mol_003648,13,12
3649,Aromatase_inactives_new_003649,mol_003649,33,32
3650,Aromatase_inactives_new_003650,mol_003650,19,18
3651,Aromatase_inactives_new_003651,mol_003651,17,16
3652,Aromatase_inactives_new_003652,mol_003652,30,29
3653,Aromatase_inactives_new_003653,mol_003653,10,9
3654,Aromatase_inactives_new_003654,mol_003654,16,15
3655,Aromatase_inactives_new_003655,mol_003655,16,15
3656,Aromatase_inactives_new_003656,mol_003656,28,28
3657,Aromatase_inactives_new_003657,mol_003657,30,30
3658,Aromatase_inactives_new_003658,mol_003658,28,27
3659,Aromatase_inactives_new_003659,mol_003659,28,27
3660,Aromatase_inactives_new_003660,mol_003660,37,36
3661,Aromatase_inactives_new_003661,mol_003661,96,96
3662,Aromatase_inactives_new_003662,mol_003662,21,20
3663,Aromatase_inactives_new_003663,mol_003663,24,24
3664,Aromatase_inactives_new_003664,mol_003664,34,33
3665,Aromatase_inactives_new_003665,mol_003665,75,76
3666,Aromatase_inactives_new_003666,mol_003666,33,32
3667,Aromatase_inactives_new_003667,mol_003667,33,32
3668,Aromatase_inactives_new_003668,mol_003668,68,67
3669,Aromatase_inactives_new_003669,mol_003669,27,27
3670,Aromatase_inactives_new_003670,mol_003670,19,18
3671,Aromatase_inactives_new_003671,mol_003671,26,25
3672,Aromatase_inactives_new_003672,mol_003672,19,18
3673,Aromatase_inactives_new_003673,mol_003673,29,28
3674,Aromatase_inactives_new_003674,mol_003674,35,35
3675,Aromatase_inactives_new_003675,mol_003675,41,41
3676,Aromatase_inactives_new_003676,mol_003676,34,33
3677,Aromatase_inactives_new_003677,mol_003677,20,20
3678,Aromatase_inactives_new_003678,mol_003678,29,28
3679,Aromatase_inactives_new_003679,mol_003679,17,16
3680,Aromatase_inactives_new_003680,mol_003680,26,25
3681,Aromatase_inactives_new_003681,mol_003681,24,23
3682,Aromatase_inactives_new_003682,mol_003682,14,13
3683,Aromatase_inactives_new_003683,mol_003683,20,19
3684,Aromatase_inactives_new_003684,mol_003684,23,23
3685,Aromatase_inactives_new_003685,mol_003685,41,41
3686,Aromatase_inactives_new_003686,mol_003686,9,8
3687,Aromatase_inactives_new_003687,mol_003687,17,16
3688,Aromatase_inactives_new_003688,mol_003688,16,15
3689,Aromatase_inactives_new_003689,mol_003689,34,33
3690,Aromatase_inactives_new_003690,mol_003690,34,33
3691,Aromatase_inactives_new_003691,mol_003691,16,15
3692,Aromatase_inactives_new_003692,mol_003692,19,18
3693,Aromatase_inactives_new_003693,mol_003693,39,39
3694,Aromatase_inactives_new_003694,mol_003694,20,19
3695,Aromatase_inactives_new_003695,mol_003695,16,15
3696,Aromatase_inactives_new_003696,mol_003696,17,16
3697,Aromatase_inactives_new_003697,mol_003697,26,25
3698,Aromatase_inactives_new_003698,mol_003698,13,12
3699,Aromatase_inactives_new_003699,mol_003699,28,27
3700,Aromatase_inactives_new_003700,mol_003700,22,23
3701,Aromatase_inactives_new_003701,mol_003701,17,17
3702,Aromatase_inactives_new_003702,mol_003702,21,21
3703,Aromatase_inactives_new_003703,mol_003703,28,28
3704,Aromatase_inactives_new_003704,mol_003704,33,33
3705,Aromatase_inactives_new_003705,mol_003705,34,34
3706,Aromatase_inactives_new_003706,mol_003706,37,37
3707,Aromatase_inactives_new_003707,mol_003707,40,39
3708,Aromatase_inactives_new_003708,mol_003708,25,25
3709,Aromatase_inactives_new_003709,mol_003709,26,26
3710,Aromatase_inactives_new_003710,mol_003710,26,26
3711,Aromatase_inactives_new_003711,mol_003711,23,23
3712,Aromatase_inactives_new_003712,mol_003712,24,25
3713,Aromatase_inactives_new_003713,mol_003713,26,26
3714,Aromatase_inactives_new_003714,mol_003714,15,15
3715,Aromatase_inactives_new_003715,mol_003715,21,21
3716,Aromatase_inactives_new_003716,mol_003716,41,41
3717,Aromatase_inactives_new_003717,mol_003717,17,17
3718,Aromatase_inactives_new_003718,mol_003718,13,13
3719,Aromatase_inactives_new_003719,mol_003719,19,19
3720,Aromatase_inactives_new_003720,mol_003720,40,40
3721,Aromatase_inactives_new_003721,mol_003721,32,31
3722,Aromatase_inactives_new_003722,mol_003722,24,25
3723,Aromatase_inactives_new_003723,mol_003723,19,19
3724,Aromatase_inactives_new_003724,mol_003724,36,36
3725,Aromatase_inactives_new_003725,mol_003725,17,17
3726,Aromatase_inactives_new_003726,mol_003726,25,25
3727,Aromatase_inactives_new_003727,mol_003727,20,20
3728,Aromatase_inactives_new_003728,mol_003728,21,21
3729,Aromatase_inactives_new_003729,mol_003729,19,19
3730,Aromatase_inactives_new_003730,mol_003730,16,16
3731,Aromatase_inactives_new_003731,mol_003731,19,19
3732,Aromatase_inactives_new_003732,mol_003732,24,25
3733,Aromatase_inactives_new_003733,mol_003733,21,22
3734,Aromatase_inactives_new_003734,mol_003734,20,21
3735,Aromatase_inactives_new_003735,mol_003735,20,21
3736,Aromatase_inactives_new_003736,mol_003736,20,20
3737,Aromatase_inactives_new_003737,mol_003737,20,22
3738,Aromatase_inactives_new_003738,mol_003738,17,17
3739,Aromatase_inactives_new_003739,mol_003739,17,17
3740,Aromatase_inactives_new_003740,mol_003740,16,16
3741,Aromatase_inactives_new_003741,mol_003741,20,20
3742,Aromatase_inactives_new_003742,mol_003742,16,16
3743,Aromatase_inactives_new_003743,mol_003743,14,14
3744,Aromatase_inactives_new_003744,mol_003744,32,34
3745,Aromatase_inactives_new_003745,mol_003745,11,11
3746,Aromatase_inactives_new_003746,mol_003746,44,45
3747,Aromatase_inactives_new_003747,mol_003747,26,27
3748,Aromatase_inactives_new_003748,mol_003748,25,26
3749,Aromatase_inactives_new_003749,mol_003749,27,28
3750,Aromatase_inactives_new_003750,mol_003750,26,27
3751,Aromatase_inactives_new_003751,mol_003751,26,27
3752,Aromatase_inactives_new_003752,mol_003752,26,27
3753,Aromatase_inactives_new_003753,mol_003753,20,21
3754,Aromatase_inactives_new_003754,mol_003754,24,25
3755,Aromatase_inactives_new_003755,mol_003755,21,22
3756,Aromatase_inactives_new_003756,mol_003756,41,42
3757,Aromatase_inactives_new_003757,mol_003757,42,43
3758,Aromatase_inactives_new_003758,mol_003758,27,28
3759,Aromatase_inactives_new_003759,mol_003759,19,18
3760,Aromatase_inactives_new_003760,mol_003760,20,19
3761,Aromatase_inactives_new_003761,mol_003761,32,32
3762,Aromatase_inactives_new_003762,mol_003762,31,30
3763,Aromatase_inactives_new_003763,mol_003763,21,20
3764,Aromatase_inactives_new_003764,mol_003764,43,42
3765,Aromatase_inactives_new_003765,mol_003765,13,12
3766,Aromatase_inactives_new_003766,mol_003766,33,33
3767,Aromatase_inactives_new_003767,mol_003767,45,44
3768,Aromatase_inactives_new_003768,mol_003768,30,31
3769,Aromatase_inactives_new_003769,mol_003769,19,19
3770,Aromatase_inactives_new_003770,mol_003770,19,19
3771,Aromatase_inactives_new_003771,mol_003771,19,19
3772,Aromatase_inactives_new_003772,mol_003772,23,23
3773,Aromatase_inactives_new_003773,mol_003773,26,26
3774,Aromatase_inactives_new_003774,mol_003774,20,20
3775,Aromatase_inactives_new_003775,mol_003775,22,22
3776,Aromatase_inactives_new_003776,mol_003776,16,15
3777,Aromatase_inactives_new_003777,mol_003777,17,16
3778,Aromatase_inactives_new_003778,mol_003778,36,36
3779,Aromatase_inactives_new_003779,mol_003779,20,19
3780,Aromatase_inactives_new_003780,mol_003780,45,44
3781,Aromatase_inactives_new_003781,mol_003781,21,21
3782,Aromatase_inactives_new_003782,mol_003782,17,16
3783,Aromatase_inactives_new_003783,mol_003783,19,18
3784,Aromatase_inactives_new_003784,mol_003784,19,18
3785,Aromatase_inactives_new_003785,mol_003785,23,22
3786,Aromatase_inactives_new_003786,mol_003786,22,21
3787,Aromatase_inactives_new_003787,mol_003787,24,23
3788,Aromatase_inactives_new_003788,mol_003788,29,28
3789,Aromatase_inactives_new_003789,mol_003789,32,31
3790,Aromatase_inactives_new_003790,mol_003790,48,47
3791,Aromatase_inactives_new_003791,mol_003791,49,49
3792,Aromatase_inactives_new_003792,mol_003792,54,53
3793,Aromatase_inactives_new_003793,mol_003793,39,38
3794,Aromatase_inactives_new_003794,mol_003794,39,38
3795,Aromatase_inactives_new_003795,mol_003795,26,25
3796,Aromatase_inactives_new_003796,mol_003796,25,24
3797,Aromatase_inactives_new_003797,mol_003797,20,19
3798,Aromatase_inactives_new_003798,mol_003798,22,21
3799,Aromatase_inactives_new_003799,mol_003799,21,20
3800,Aromatase_inactives_new_003800,mol_003800,14,13
3801,Aromatase_inactives_new_003801,mol_003801,18,17
3802,Aromatase_inactives_new_003802,mol_003802,35,34
3803,Aromatase_inactives_new_003803,mol_003803,31,30
3804,Aromatase_inactives_new_003804,mol_003804,33,32
3805,Aromatase_inactives_new_003805,mol_003805,33,32
3806,Aromatase_inactives_new_003806,mol_003806,36,35
3807,Aromatase_inactives_new_003807,mol_003807,23,23
3808,Aromatase_inactives_new_003808,mol_003808,23,23
3809,Aromatase_inactives_new_003809,mol_003809,22,21
3810,Aromatase_inactives_new_003810,mol_003810,72,71
3811,Aromatase_inactives_new_003811,mol_003811,34,33
3812,Aromatase_inactives_new_003812,mol_003812,32,31
3813,Aromatase_inactives_new_003813,mol_003813,40,39
3814,Aromatase_inactives_new_003814,mol_003814,15,14
3815,Aromatase_inactives_new_003815,mol_003815,23,22
3816,Aromatase_inactives_new_003816,mol_003816,19,18
3817,Aromatase_inactives_new_003817,mol_003817,14,13
3818,Aromatase_inactives_new_003818,mol_003818,26,26
3819,Aromatase_inactives_new_003819,mol_003819,17,16
3820,Aromatase_inactives_new_003820,mol_003820,27,27
3821,Aromatase_inactives_new_003821,mol_003821,24,23
3822,Aromatase_inactives_new_003822,mol_003822,20,19
3823,Aromatase_inactives_new_003823,mol_003823,23,23
3824,Aromatase_inactives_new_003824,mol_003824,16,15
3825,Aromatase_inactives_new_003825,mol_003825,30,29
3826,Aromatase_inactives_new_003826,mol_003826,32,31
3827,Aromatase_inactives_new_003827,mol_003827,26,27
3828,Aromatase_inactives_new_003828,mol_003828,32,31
3829,Aromatase_inactives_new_003829,mol_003829,40,40
3830,Aromatase_inactives_new_003830,mol_003830,25,25
3831,Aromatase_inactives_new_003831,mol_003831,21,21
3832,Aromatase_inactives_new_003832,mol_003832,23,23
3833,Aromatase_inactives_new_003833,mol_003833,25,24
3834,Aromatase_inactives_new_003834,mol_003834,29,28
3835,Aromatase_inactives_new_003835,mol_003835,33,32
3836,Aromatase_inactives_new_003836,mol_003836,34,34
3837,Aromatase_inactives_new_003837,mol_003837,37,36
3838,Aromatase_inactives_new_003838,mol_003838,25,24
3839,Aromatase_inactives_new_003839,mol_003839,37,36
3840,Aromatase_inactives_new_003840,mol_003840,56,58
3841,Aromatase_inactives_new_003841,mol_003841,20,18
3842,Aromatase_inactives_new_003842,mol_003842,36,35
3843,Aromatase_inactives_new_003843,mol_003843,20,18
3844,Aromatase_inactives_new_003844,mol_003844,16,15
3845,Aromatase_inactives_new_003845,mol_003845,16,15
3846,Aromatase_inactives_new_003846,mol_003846,16,15
3847,Aromatase_inactives_new_003847,mol_003847,22,21
3848,Aromatase_inactives_new_003848,mol_003848,36,35
3849,Aromatase_inactives_new_003849,mol_003849,31,31
3850,Aromatase_inactives_new_003850,mol_003850,45,47
3851,Aromatase_inactives_new_003851,mol_003851,14,14
3852,Aromatase_inactives_new_003852,mol_003852,6,5
3853,Aromatase_inactives_new_003853,mol_003853,6,5
3854,Aromatase_inactives_new_003854,mol_003854,14,14
3855,Aromatase_inactives_new_003855,mol_003855,5,4
3856,Aromatase_inactives_new_003856,mol_003856,6,5
3857,Aromatase_inactives_new_003857,mol_003857,5,4
3858,Aromatase_inactives_new_003858,mol_003858,12,11
3859,Aromatase_inactives_new_003859,mol_003859,16,16
3860,Aromatase_inactives_new_003860,mol_003860,15,15
3861,Aromatase_inactives_new_003861,mol_003861,16,16
3862,Aromatase_inactives_new_003862,mol_003862,22,22
3863,Aromatase_inactives_new_003863,mol_003863,14,14
3864,Aromatase_inactives_new_003864,mol_003864,12,12
3865,Aromatase_inactives_new_003865,mol_003865,12,12
3866,Aromatase_inactives_new_003866,mol_003866,11,11
3867,Aromatase_inactives_new_003867,mol_003867,18,18
3868,Aromatase_inactives_new_003868,mol_003868,37,37
3869,Aromatase_inactives_new_003869,mol_003869,14,14
3870,Aromatase_inactives_new_003870,mol_003870,13,13
3871,Aromatase_inactives_new_003871,mol_003871,18,18
3872,Aromatase_inactives_new_003872,mol_003872,19,19
3873,Aromatase_inactives_new_003873,mol_003873,12,12
3874,Aromatase_inactives_new_003874,mol_003874,14,14
3875,Aromatase_inactives_new_003875,mol_003875,41,43
3876,Aromatase_inactives_new_003876,mol_003876,24,24
3877,Aromatase_inactives_new_003877,mol_003877,14,14
3878,Aromatase_inactives_new_003878,mol_003878,34,34
3879,Aromatase_inactives_new_003879,mol_003879,26,26
3880,Aromatase_inactives_new_003880,mol_003880,24,24
3881,Aromatase_inactives_new_003881,mol_003881,18,19
3882,Aromatase_inactives_new_003882,mol_003882,15,16
3883,Aromatase_inactives_new_003883,mol_003883,12,12
3884,Aromatase_inactives_new_003884,mol_003884,15,15
3885,Aromatase_inactives_new_003885,mol_003885,12,12
3886,Aromatase_inactives_new_003886,mol_003886,12,12
3887,Aromatase_inactives_new_003887,mol_003887,31,31
3888,Aromatase_inactives_new_003888,mol_003888,29,29
3889,Aromatase_inactives_new_003889,mol_003889,28,28
3890,Aromatase_inactives_new_003890,mol_003890,25,25
3891,Aromatase_inactives_new_003891,mol_003891,23,24
3892,Aromatase_inactives_new_003892,mol_003892,32,33
3893,Aromatase_inactives_new_003893,mol_003893,32,33
3894,Aromatase_inactives_new_003894,mol_003894,38,39
3895,Aromatase_inactives_new_003895,mol_003895,30,31
3896,Aromatase_inactives_new_003896,mol_003896,24,26
3897,Aromatase_inactives_new_003897,mol_003897,30,31
3898,Aromatase_inactives_new_003898,mol_003898,28,29
3899,Aromatase_inactives_new_003899,mol_003899,14,13
3900,Aromatase_inactives_new_003900,mol_003900,24,24
3901,Aromatase_inactives_new_003901,mol_003901,7,6
3902,Aromatase_inactives_new_003902,mol_003902,12,11
3903,Aromatase_inactives_new_003903,mol_003903,21,20
3904,Aromatase_inactives_new_003904,mol_003904,17,16
3905,Aromatase_inactives_new_003905,mol_003905,15,14
3906,Aromatase_inactives_new_003906,mol_003906,34,35
3907,Aromatase_inactives_new_003907,mol_003907,22,22
3908,Aromatase_inactives_new_003908,mol_003908,27,27
3909,Aromatase_inactives_new_003909,mol_003909,23,23
3910,Aromatase_inactives_new_003910,mol_003910,27,26
3911,Aromatase_inactives_new_003911,mol_003911,23,22
3912,Aromatase_inactives_new_003912,mol_003912,11,10
3913,Aromatase_inactives_new_003913,mol_003913,29,28
3914,Aromatase_inactives_new_003914,mol_003914,22,22
3915,Aromatase_inactives_new_003915,mol_003915,25,26
3916,Aromatase_inactives_new_003916,mol_003916,95,98
3917,Aromatase_inactives_new_003917,mol_003917,44,46
3918,Aromatase_inactives_new_003918,mol_003918,42,45
3919,Aromatase_inactives_new_003919,mol_003919,27,26
3920,Aromatase_inactives_new_003920,mol_003920,28,28
3921,Aromatase_inactives_new_003921,mol_003921,30,30
3922,Aromatase_inactives_new_003922,mol_003922,38,38
3923,Aromatase_inactives_new_003923,mol_003923,35,34
3924,Aromatase_inactives_new_003924,mol_003924,36,35
3925,Aromatase_inactives_new_003925,mol_003925,36,35
3926,Aromatase_inactives_new_003926,mol_003926,19,19
3927,Aromatase_inactives_new_003927,mol_003927,27,27
3928,Aromatase_inactives_new_003928,mol_003928,22,22
3929,Aromatase_inactives_new_003929,mol_003929,18,18
3930,Aromatase_inactives_new_003930,mol_003930,23,23
3931,Aromatase_inactives_new_003931,mol_003931,25,25
3932,Aromatase_inactives_new_003932,mol_003932,20,20
3933,Aromatase_inactives_new_003933,mol_003933,22,22
3934,Aromatase_inactives_new_003934,mol_003934,20,20
3935,Aromatase_inactives_new_003935,mol_003935,20,20
3936,Aromatase_inactives_new_003936,mol_003936,20,21
3937,Aromatase_inactives_new_003937,mol_003937,25,25
3938,Aromatase_inactives_new_003938,mol_003938,35,35
3939,Aromatase_inactives_new_003939,mol_003939,35,35
3940,Aromatase_inactives_new_003940,mol_003940,42,41
3941,Aromatase_inactives_new_003941,mol_003941,23,22
3942,Aromatase_inactives_new_003942,mol_003942,37,36
3943,Aromatase_inactives_new_003943,mol_003943,38,37
3944,Aromatase_inactives_new_003944,mol_003944,16,15
3945,Aromatase_inactives_new_003945,mol_003945,26,27
3946,Aromatase_inactives_new_003946,mol_003946,16,16
3947,Aromatase_inactives_new_003947,mol_003947,38,38
3948,Aromatase_inactives_new_003948,mol_003948,29,28
3949,Aromatase_inactives_new_003949,mol_003949,24,23
3950,Aromatase_inactives_new_003950,mol_003950,17,17
3951,Aromatase_inactives_new_003951,mol_003951,31,32
3952,Aromatase_inactives_new_003952,mol_003952,19,19
3953,Aromatase_inactives_new_003953,mol_003953,9,8
3954,Aromatase_inactives_new_003954,mol_003954,9,8
3955,Aromatase_inactives_new_003955,mol_003955,12,12
3956,Aromatase_inactives_new_003956,mol_003956,12,12
3957,Aromatase_inactives_new_003957,mol_003957,14,14
3958,Aromatase_inactives_new_003958,mol_003958,14,14
3959,Aromatase_inactives_new_003959,mol_003959,8,7
3960,Aromatase_inactives_new_003960,mol_003960,10,9
3961,Aromatase_inactives_new_003961,mol_003961,24,23
3962,Aromatase_inactives_new_003962,mol_003962,13,12
3963,Aromatase_inactives_new_003963,mol_003963,16,16
3964,Aromatase_inactives_new_003964,mol_003964,16,16
3965,Aromatase_inactives_new_003965,mol_003965,9,8
3966,Aromatase_inactives_new_003966,mol_003966,24,23
3967,Aromatase_inactives_new_003967,mol_003967,17,16
3968,Aromatase_inactives_new_003968,mol_003968,28,27
3969,Aromatase_inactives_new_003969,mol_003969,12,11
3970,Aromatase_inactives_new_003970,mol_003970,56,59
3971,Aromatase_inactives_new_003971,mol_003971,15,15
3972,Aromatase_inactives_new_003972,mol_003972,25,26
3973,Aromatase_inactives_new_003973,mol_003973,8,7
3974,Aromatase_inactives_new_003974,mol_003974,8,7
3975,Aromatase_inactives_new_003975,mol_003975,19,20
3976,Aromatase_inactives_new_003976,mol_003976,50,52
3977,Aromatase_inactives_new_003977,mol_003977,28,29
3978,Aromatase_inactives_new_003978,mol_003978,28,29
3979,Aromatase_inactives_new_003979,mol_003979,16,16
3980,Aromatase_inactives_new_003980,mol_003980,31,31
3981,Aromatase_inactives_new_003981,mol_003981,29,30
3982,Aromatase_inactives_new_003982,mol_003982,25,25
3983,Aromatase_inactives_new_003983,mol_003983,14,14
3984,Aromatase_inactives_new_003984,mol_003984,29,30
3985,Aromatase_inactives_new_003985,mol_003985,24,24
3986,Aromatase_inactives_new_003986,mol_003986,21,21
3987,Aromatase_inactives_new_003987,mol_003987,20,20
3988,Aromatase_inactives_new_003988,mol_003988,20,20
3989,Aromatase_inactives_new_003989,mol_003989,24,24
3990,Aromatase_inactives_new_003990,mol_003990,18,18
3991,Aromatase_inactives_new_003991,mol_003991,10,10
3992,Aromatase_inactives_new_003992,mol_003992,10,10
3993,Aromatase_inactives_new_003993,mol_003993,72,73
3994,Aromatase_inactives_new_003994,mol_003994,24,23
3995,Aromatase_inactives_new_003995,mol_003995,39,38
3996,Aromatase_inactives_new_003996,mol_003996,28,27
3997,Aromatase_inactives_new_003997,mol_003997,19,18
3998,Aromatase_inactives_new_003998,mol_003998,26,25
3999,Aromatase_inactives_new_003999,mol_003999,13,12
4000,Aromatase_inactives_new_004000,mol_004000,22,21
4001,Aromatase_inactives_new_004001,mol_004001,24,16
4002,Aromatase_inactives_new_004002,mol_004002,30,19
4003,Aromatase_inactives_new_004003,mol_004003,26,25
4004,Aromatase_inactives_new_004004,mol_004004,24,24
4005,Aromatase_inactives_new_004005,mol_004005,20,21
4006,Aromatase_inactives_new_004006,mol_004006,30,29
4007,Aromatase_inactives_new_004007,mol_004007,26,25
4008,Aromatase_inactives_new_004008,mol_004008,22,21
4009,Aromatase_inactives_new_004009,mol_004009,57,57
4010,Aromatase_inactives_new_004010,mol_004010,45,46
4011,Aromatase_inactives_new_004011,mol_004011,19,18
4012,Aromatase_inactives_new_004012,mol_004012,19,19
4013,Aromatase_inactives_new_004013,mol_004013,13,12
4014,Aromatase_inactives_new_004014,mol_004014,19,19
4015,Aromatase_inactives_new_004015,mol_004015,17,17
4016,Aromatase_inactives_new_004016,mol_004016,19,19
4017,Aromatase_inactives_new_004017,mol_004017,17,17
4018,Aromatase_inactives_new_004018,mol_004018,17,17
4019,Aromatase_inactives_new_004019,mol_004019,14,14
4020,Aromatase_inactives_new_004020,mol_004020,16,16
4021,Aromatase_inactives_new_004021,mol_004021,19,19
4022,Aromatase_inactives_new_004022,mol_004022,17,17
4023,Aromatase_inactives_new_004023,mol_004023,21,21
4024,Aromatase_inactives_new_004024,mol_004024,16,16
4025,Aromatase_inactives_new_004025,mol_004025,15,15
4026,Aromatase_inactives_new_004026,mol_004026,17,17
4027,Aromatase_inactives_new_004027,mol_004027,24,25
4028,Aromatase_inactives_new_004028,mol_004028,29,28
4029,Aromatase_inactives_new_004029,mol_004029,28,27
4030,Aromatase_inactives_new_004030,mol_004030,20,21
4031,Aromatase_inactives_new_004031,mol_004031,23,23
4032,Aromatase_inactives_new_004032,mol_004032,19,18
4033,Aromatase_inactives_new_004033,mol_004033,25,25
4034,Aromatase_inactives_new_004034,mol_004034,21,21
4035,Aromatase_inactives_new_004035,mol_004035,44,43
4036,Aromatase_inactives_new_004036,mol_004036,26,26
4037,Aromatase_inactives_new_004037,mol_004037,36,36
4038,Aromatase_inactives_new_004038,mol_004038,21,21
4039,Aromatase_inactives_new_004039,mol_004039,32,31
4040,Aromatase_inactives_new_004040,mol_004040,18,18
4041,Aromatase_inactives_new_004041,mol_004041,35,34
4042,Aromatase_inactives_new_004042,mol_004042,26,27
4043,Aromatase_inactives_new_004043,mol_004043,31,32
4044,Aromatase_inactives_new_004044,mol_004044,24,25
4045,Aromatase_inactives_new_004045,mol_004045,36,38
4046,Aromatase_inactives_new_004046,mol_004046,22,22
4047,Aromatase_inactives_new_004047,mol_004047,20,20
4048,Aromatase_inactives_new_004048,mol_004048,29,28
4049,Aromatase_inactives_new_004049,mol_004049,23,22
4050,Aromatase_inactives_new_004050,mol_004050,26,25
4051,Aromatase_inactives_new_004051,mol_004051,68,67
4052,Aromatase_inactives_new_004052,mol_004052,56,55
4053,Aromatase_inactives_new_004053,mol_004053,35,34
4054,Aromatase_inactives_new_004054,mol_004054,30,29
